unique-sample-id,Image_ID,block_label,cabinet,drawer,row,slide_label,slide_case,slide_slot,tissue(s),species_scientific,species_common,date,name,project,Link to project,notes,extra_notes
20180924_angasi25_gonad,20180924-angasi025-10x-tiled,O. angasi 25,1,3,2,angasi 25,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi26_gonad,20180924-angasi026-10x-tiled,O. angasi 26,1,3,2,angasi 26,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi26_gonad,20180924-angasi026-10x-tiled,O. angasi 26,1,3,2,angasi 26,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi26_gonad,20180924-angasi026-10x-tiled,O. angasi 26,1,3,2,angasi 26,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi26_gonad,20180924-angasi026-10x-tiled,O. angasi 26,1,3,2,angasi 26,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi27_gonad,20180924-angasi027-10x-tiled,O. angasi 27,1,3,2,angasi 27,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi27_gonad,20180924-angasi027-10x-tiled,O. angasi 27,1,3,2,angasi 27,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi27_gonad,20180924-angasi027-10x-tiled,O. angasi 27,1,3,2,angasi 27,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi27_gonad,20180924-angasi027-10x-tiled,O. angasi 27,1,3,2,angasi 27,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi28_gonad,20180924-angasi028-10x-tiled,O. angasi 28,1,3,2,angasi 28,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi28_gonad,20180924-angasi028-10x-tiled,O. angasi 28,1,3,2,angasi 28,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi28_gonad,20180924-angasi028-10x-tiled,O. angasi 28,1,3,2,angasi 28,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi28_gonad,20180924-angasi028-10x-tiled,O. angasi 28,1,3,2,angasi 28,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi29_gonad,20180924-angasi029-10x-tiled,O. angasi 29,1,3,2,angasi 29,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi29_gonad,20180924-angasi029-10x-tiled,O. angasi 29,1,3,2,angasi 29,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi29_gonad,20180924-angasi029-10x-tiled,O. angasi 29,1,3,2,angasi 29,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi29_gonad,20180924-angasi029-10x-tiled,O. angasi 29,1,3,2,angasi 29,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi30_gonad,20180924-angasi030-10x-tiled,O. angasi 30,1,3,2,angasi 30,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi30_gonad,20180924-angasi030-10x-tiled,O. angasi 30,1,3,2,angasi 30,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi30_gonad,20180924-angasi030-10x-tiled,O. angasi 30,1,3,2,angasi 30,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi30_gonad,20180924-angasi030-10x-tiled,O. angasi 30,1,3,2,angasi 30,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi31_gonad,20180924-angasi031-10x-tiled,O. angasi 31,1,3,2,angasi 31,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi31_gonad,20180924-angasi031-10x-tiled,O. angasi 31,1,3,2,angasi 31,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi31_gonad,20180924-angasi031-10x-tiled,O. angasi 31,1,3,2,angasi 31,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi31_gonad,20180924-angasi031-10x-tiled,O. angasi 31,1,3,2,angasi 31,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi32_gonad,20180924-angasi032-10x-tiled,O. angasi 32,1,3,2,angasi 32,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi32_gonad,20180924-angasi032-10x-tiled,O. angasi 32,1,3,2,angasi 32,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi32_gonad,20180924-angasi032-10x-tiled,O. angasi 32,1,3,2,angasi 32,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi32_gonad,20180924-angasi032-10x-tiled,O. angasi 32,1,3,2,angasi 32,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi33_gonad,20180924-angasi033-10x-tiled,O. angasi 33,1,3,2,angasi 33,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi33_gonad,20180924-angasi033-10x-tiled,O. angasi 33,1,3,2,angasi 33,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi33_gonad,20180924-angasi033-10x-tiled,O. angasi 33,1,3,2,angasi 33,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi33_gonad,20180924-angasi033-10x-tiled,O. angasi 33,1,3,2,angasi 33,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi34_gonad,20180924-angasi034-10x-tiled,O. angasi 34,1,3,2,angasi 34,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi34_gonad,20180924-angasi034-10x-tiled,O. angasi 34,1,3,2,angasi 34,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi34_gonad,20180924-angasi034-10x-tiled,O. angasi 34,1,3,2,angasi 34,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi34_gonad,20180924-angasi034-10x-tiled,O. angasi 34,1,3,2,angasi 34,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi35_gonad,20180924-angasi035-10x-tiled,O. angasi 35,1,3,2,angasi 35,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi35_gonad,20180924-angasi035-10x-tiled,O. angasi 35,1,3,2,angasi 35,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi35_gonad,20180924-angasi035-10x-tiled,O. angasi 35,1,3,2,angasi 35,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
20180924_angasi35_gonad,20180924-angasi035-10x-tiled,O. angasi 35,1,3,2,angasi 35,6,,gonad,O_angasi,Australian flat oyster,09.24.2018,Laura Spencer,Summer 2018 angasi temperature experiment,https://github.com/laurahspencer/O.angasi_conditioning/tree/master/data,"There are 2 or 3 slides from each block. Sample #'s written on slides, and indicated under ""slide_image_01"" column",
